id,created_time,author,content
2670004504_10284790663,2022-09-13 06:10:23,江南无所有,而且他们观念里“大厂”的门槛简直高到离谱[捂脸]我之前一直以为百度京东美团已经算大公司了，和学计算机的人交流以后才发现这些在他们眼中居然算小厂，年景好的时候根本没人愿意去的
2670004504_10284790663_10284290912,2022-09-13 10:26:15,CharlesCCC,学计算机的没有人会觉得百度京东美团是小厂 差不多得了😅😅😅 
2670004504_10284790663_10285086958,2022-09-13 10:27:40,帅帅的十三,差不多得了，清北的也不敢说这是小厂，装啥呢
2670004504_10285210152,2022-09-13 13:06:27,且听风吟,小厂都被疫情搞没了
2670004504_10284412511,2022-09-13 12:32:48,烟雨平生,想多了年薪10万的都找不到，你以为的张口就来
2670004504_10284412511_10285032396,2022-09-13 13:01:48,张益达,简历发我看看
2670004504_10285150548,2022-09-13 13:50:54,知乎用户,[捂脸]我这么说吧，传统行业数字化缺口很大，问题是工资一般。现在招聘都用到大数据了，看你是不是科班的[捂脸]
2670004504_10285150548_10286230259,2022-09-14 08:32:00,飞上太空的兔子,工资一般是不是还是因为相关市场不大呀
2670004504_10285150548_10285290744,2022-09-14 09:09:28,知乎用户,成本控制
2670004504_10284419513,2022-09-13 18:32:23,知乎用户,传统行业数字化，就根本没需求
2670004504_10284419513_10285335588,2022-09-13 18:34:29,禾口王豆,其实有的，但是传统行业数字化都被外包公司包揽了~极少有传统行业的it部有研发能力，大多传统行业的IT部都是运维➕网络管理/数据库管理，研发工作都交给外包去了。。
2670004504_10284419513_10285923629,2022-09-13 18:42:20,知乎用户,你说的运维网络数据库，大方向都是系统运维，只不过是三个不同的分支线路。这个也是计算机专业干的。知识面要求更广
2670004504_10285998864,2022-09-14 15:27:34,暖溪,经典自以为是，今年的大厂不招人这么简单吗？tmd找个8k的小厂都设置层层阻碍。
2670004504_10285863247,2022-09-13 18:13:01,吞吞慢,传统行业数字化是什么行业呀☺
2670004504_10285863247_10285598469,2022-09-13 18:35:57,禾口王豆,比如你搜crm，SAP，wms，oa等等这些关键词，就可以找到传统行业相关的了~
2670004504_10285863247_10284776778,2022-09-14 02:10:24,吞吞慢,奥奥，，谢谢[酷]
2669484541,2022-09-11 21:14:06,大熙熙,快别学了，打1分，别在都转码了，快被各位卷死了。
2669484541_10283811211,2022-09-12 18:13:38,哈桑,上车关门是吧
2669484541_10284058642,2022-09-13 15:27:00,Yuko,笑死了，人在加拿大被卷死了[开心]
2669484541_10285442401,2022-09-13 11:36:50,王园杰,"不行啊 已经上车了,而且不学就没得交房贷车贷了.   这问题你得向上反应"
2669484541_10284709298,2022-09-13 13:03:22,Poplar,你都润出去了，急啥[惊喜]
2670969393,2022-09-12 23:33:30,匿名用户,双非本，211硕找不到工作没错找 不 到 工 作不管是腾讯阿里还是那种没名头的小公司都 不 要……麻了投车企投银行都没过两家车企都在面试挂掉，说我汽车专业知识不足真的tm我投软开要我车辆知识以前学弟说今年我本科计算机就业率升学率在全部算上的前提下，才六成……我现在看到那些什么劝退师、培训班托子全部举报让计算机就业卷死的就是这些人……
2670969393_10284927283,2022-09-13 19:31:13,结弦为奏,生化[思考]狗没985毕业能拿个12k理解不了你们叫什么
2670969393_10285003074,2022-09-13 10:59:37,奥古斯都,真的吗？211计算机硕进个国企央企银行，或者中小厂应该还行吧[好奇]
2670969393_10285003074_10284856672,2022-09-13 12:38:25,源稚生,[捂嘴]
2670969393_10285003074_10285444892,2022-09-13 13:10:00,于金,进不去啊 今年得清北
2670969393_10285539005,2022-09-13 15:52:55,知乎er,lz是不是简历问题啊，我看见我们那个群，有个双非硕，拿了几个小厂offer，最低的也有25w左右了
2670969393_10285539005_10284835292,2022-09-13 15:55:07,匿名用户,[微笑]我们果然是垃圾211……
2670969393_10285539005_10286776603,2022-09-14 22:25:19,big maomi,不会是一个学校吧，在松江吗
2670969393_10284593409,2022-09-13 15:39:10,知乎用户,外包yyds[酷]
2670969393_10286390800,2022-09-14 20:55:04,碧云斜,车企招计算机还要汽车专业知识[惊喜]
2670969393_10286390800_10286572589,2022-09-14 23:24:52,匿名用户,是捏[微笑]应该是他们的自动驾驶这块业务效果的部门
2670969393_10286268452,2022-09-14 14:22:23,Jerry,航空航天研究所之类呢  坐标非军工211 有航空航天的相关研究所跑我们这贴海报招计算机的人的
2670969393_10286268452_10286329655,2022-09-14 14:43:37,匿名用户,这种要求很高吧？科研方面的
2670969393_10284570953,2022-09-13 13:37:36,丛芳,投航空航天研究所
2670969393_10284480646,2022-09-13 12:47:01,火腿哈密瓜,好家伙，211连国企都进不去了吗[发呆]
2670969393_10284480646_10285654944,2022-09-13 15:25:14,匿名用户,国企有部分还没开……但目前为止部分互联网公司和一些车企银行，还有一家做机器人的投了全部没戏[微笑]
2670969393_10284480646_10285391028,2022-09-13 16:04:27,提斯的手抄本,兄弟海投，我投了有100家里
2671491896,2022-09-13 11:44:48,Hank,全文最早发布在知乎《如何看待 2022年3月13日 阿里腾讯裁员，会带来哪些影响？》问题下面，经过笔者简单的润色整理之后，重新作为专栏文章发布出来。除此之外，也将会同步更新至个人电子技术博客 UinIO.com 当中：笔者作为常年工作在一线的 IT 技术研发人员，早在 2018 年就已经不玩儿互联网行业了。主要是感觉 Web 技术栈已然走向全家桶化（例如后端 Spring 全家桶、前端 Vue 全家桶），而开发方式也日趋套路化与工程化，上手难度与技术门槛以肉眼可见的速度不断下探，进而伴随着大量从业人员的持续涌入，整个行业全面开启了 996 内卷模式。除此之外，叠加近几日中概股跌穿了板凳，以及反垄断监管的不断强化，互联网行业合规经营的大幕徐徐拉开。未来全行业的整体薪酬水平，必然回归至类似财务会计这类市场化职位应有的水平。高薪光环终究是到了褪去的时刻，重新回到利润与收支挂钩的市场化薪酬体系，将会是整个行业未来的大势所趋。笔者在 IT 行业的从业时间比较长，经历过 2014~2018 年国内互联网的黄金发展时期，目睹过众多互联网企业，在各路资本的助推之下大干快上，薪资水平与岗位数量两旺。然而时过境迁，又不得不感慨市场规律的强大力量：任何市场化行业，其薪酬与职位数量，都只会与该行业产生的实际利润相关。过去资本追捧互联网题材，一方面由于国内缺乏健全的反垄断机制，另一方面在于涌入资本对于美股上市有着极为强烈的偏好。在两者共同的化学反应之下，造成了国内互联行业短期的急剧膨胀，大量互联网企业出于垄断流量，或者资本市场套利的目的，在各类不赚钱甚至也不具备赚钱潜力的题材背书之下，如同雨后春笋一般冒出头来。然而最近一年多以来，各家互联网大厂陆续发起批量的裁员动作，同时不断缩减校园招聘的 head count，已然意味着互联网行业的泡沫开始走向消退。从国家宏观产业与经济发展的角度而言，互联网行业泡沫的出清，有益于中国科技行业整体的长远健康发展。其主要原因在于国内互联网企业在做大做强之后，对于各路流量完成了事实上的垄断，然而后续并没有将资金投入至更深层次的技术创新，反而在各式花样繁多的金融创新道路上渐行渐远。例如国内头部的互联网企业，几乎每一家都有推出自己的金融消费贷款业务，大量的资金和人力资源都投放在了垄断流量（例如社区团购）、金融信贷（例如 ×呗、×宝、×金、×条 等高息信贷产品）方面。反观海外的 谷歌 Google、脸书 Meta 等互联网巨头，就并未在本企业的移动 App 与网站产品当中，夹带与金融消费贷相关的业务与服务，而是在盈利并且获取行业优势地位之后，广泛的为开源技术社区进行贡献，新的语言（Go、Dart、Hack、React）、新的操作系统（Fuchsia、Chrome OS、Android）、新的算法框架（RankBrain、Deepmind、Prophet）、新的硬件（Tensor、Portal、Oculus、BCI）层出不穷。而对比同期的国内互联网企业，在技术创新与开源社区贡献方面，其建树近乎乏善可陈。然而这个中的原因 ，并非是由于海外的互联网巨头们，自带白莲花属性，能够做到出淤泥而不染。而是在于其所归属的市场主体，拥有着健全的反垄断监管法律体系。企业难以通过流量与数据，随意扩张经营版图。想要获得更多的利润，必须依靠技术层面的创新带动，而非依赖其自身的垄断支配地位。近年以来，面对美帝在基础科技方面，三番五次的卡脖子行为。国内 IT 技术行业 头重脚轻、有软无硬、缺芯少魂 的短板暴露无遗。而彼时的各大互联网巨头们，却正在为孰能垄断社区团购流量，而激战正酣。所以人民日报专门于 2020 年的双十二期间刊文：《别只惦记着几捆白菜的流量，科技创新的星辰大海更令人心潮澎湃》。时间转瞬即逝，来到了两年之后的今天，针对互联网行业的反垄断监管祭出重拳，其意图就是倒逼国内科技企业与互联网巨头们，将精力放回至技术创新的主赛道上面，合法合规经营，停止无序竞争与流量垄断。切换一个视角，美帝今日之所以能够制霸于全球，有媒体认为原因在于其发达的资本市场与金融行业，也有媒体认为在于其得天独厚的地理位置与高效的集约化农业，而更多媒体则认为是在于其强大的军事实力。而在笔者看来，无论是军事、农业、金融，这些行业与产业背后的科技属性才是美帝百年以来真正的立国之本。除了脸书、谷歌这样的互联网巨擎，以及微软、苹果这类耳熟能详的科技大触之外。美帝还拥有着工业软件领域的 Autodesk、Ansys、Altair，嵌入式操作系统领域的 Vxworks、FreeRTOS、QNX，电子自动化设计领域的 Cadence、Synopsys 两巨头，数学分析与仿真领域的 Matlab、Mathmatical，这些厂商在全球基础软件细分市场的份额约在 70% ~ 90% 之间。而在底层硬件电子技术方面，从电子测量仪器行业的 Keysight、Tek、Lecroy、Fluke，到拥有琳琅满目模拟/数字芯片产品线的 National Semiconductor、Texas Instruments、Maxim Integrated、Analog Devices，以及专注于 FPGA 可编程逻辑器件的 Xilinx、Altera、Lattice、Microsemi，这些体量与产品线都属于灭霸级存在的 IC 厂商，几乎垄断了全球七成以上的市场份额。整体而言，美帝的 IT 行业，呈现出 芯片电子技术 + 基础软件 + 互联网应用 至上而下、齐头并进的全能型产业格局。我国在芯片电子技术方向的落后程度，相信大家已然从近两年的科技制裁与缺芯潮里有所领悟，无需笔者再耗费过多的笔墨。而软件程序技术方向，虽然坐拥宠大的人口基数与工程师红利，但是在工业与民用领域的基础性软件产品当中，要么面临着功能与算法方面的重大缺陷，要么直接就处于一片空白的蛮荒状态。整体而言，由于市场化应用程度不高，导致相关企业的盈利能力普遍较弱，从业人员的薪酬待遇水平，远远不及处于资本推波助澜之下的互联网。而在国内互联网行业高歌猛进的这几年当中，由于无数资本的蜂拥进场，快速抬高了互联网从业人员的整体薪酬水平，致使大量原本就读于电子信息工程、自动化、应用数学、机械、物理、化学等理工科专业的优秀毕业生，悉数放弃本专业，而转投互联网 Web 技术方向。各个基础行业面临着严重的人才流失，而知乎上关于其它专业或者行业，转投互联网的讨论也一直延续至今。学生娃娃们都想着趁年轻，冲入互联网行业挣上一笔快钱。而在国家真正急需的光刻设备、离子注入设备、高纯度蚀刻用硫酸、EDA 自动布线算法、工业设计与仿真软件、高精度多轴数控机床等方向，却由于产业化能力不足，从业人员薪酬水平明显低于互联网，因而一直乏人问津。一个国家与民族的强大，必然离不开科技的鼎力支持，互联网企业的合规经营与去金融化，虽然会带来短期的裁员阵痛，但是同样可以倒逼互联网公司们，将企业资源集中到科技创新的方向开疆扩土，让人才重新回流至本专业所属的技术领域，特别是在国家当前所紧缺的底层硬核科技方面。藉以此文，笔者愿与众 IT 行业研发同仁共勉之，合光同尘，知行合一。答主十二年 IT 技术研发从业经验，一直默默工作在成都市天府软件园，日常阅读互联网、半导体电子、财经方向的书刊比较多，搭建了个人电子技术博客 UinIO.com 的同时，也开辟了知乎专栏 成都 IT 圈，时常撰写一些 IT 技术、产业经济方面的原创性文章。在互联网行业鼎盛的 2010 ~ 2016 年期间，既写过服务器端（Django、Express）也写过 Web 浏览器端（Backbone、React、Vue、Angular）的代码，顺手留下了如下一系列技术文章：而在 2017 年之后，看淡了互联网行业的急功近利与浮躁，同时觉得 Web 技术栈玩起来已经索然无味，因而响应了人民日报的号召，结合过去积累的电子技术与嵌入式技术经验，配合上兴趣爱好的加持，在工作之余持续探索硬件科技的星辰大海，同时也将自己书房改建成了一间电子实验室，兴趣爱好从来都是最好的老师 •ᴗ•
2672160233,2022-09-13 19:21:57,彼岸教育,"计算机还是香的！目前，计算机专业需求和供给都挺旺盛。看第二季度薪资报告，还是IT行业和岗位薪酬稳定上涨。但据此给相关毕业生画个超香的大饼也不实在。不如结合自己的长处，理性选择专业。同时保持持续学习，持续输出的习惯，做自己的长期价值投资者，而不是短期流行趋势的泡沫。如果你有能力进入前20%，那进入这个收入排头兵的领域没毛病。当然，其实你如果有这个能力，进入其他行业大抵也不会太差，所以你的机会成本也不低，不如看擅长和兴趣来选专业。而如果你是普通的80%，码农平均工资虽高，但工作强度也不低，所以按实际时薪比较，这个专业未见得有多少优势。这时候还是要看你的擅长和兴趣。擅长的东西，效率高，相当于时薪高，性价比高。喜欢的东西，就算效率一般，你能自得其乐，也没毛病。这与所处经济和技术环境，产业迭代速度等宏观因素关系密切，很难准确预估，所以能正好踩在行业红利期并不容易。对大部分人，短短一辈子，能赶上一次所在专业爆发期，是很幸运的事。更可能的是，你进入很“香”的专业，但过早，或者晚了点，喝上了汤，但没吃到最肥的那块肉。所以对自己要求高的小伙伴们，学习时一定要打下扎实基础，多留意其应用场景，并且不断更新前沿理论知识和实践经验，以具备灵活调整和与时俱进的能力。前面是理性选专业的核心“价值观”。国内方面，我先选了数据见长的互联网招聘大厂前程无忧的2022应届毕业生秋招报告。计算机软件专业是为数不多的几个近3年毕业生需求持续增加的行业。2022年，该行业在前程无忧网站上的招聘需求接近4万人，比上一年有了大幅跃升。而需求方的企业分布，并不局限在传统的软件开发企业，叶鏊阔前沿的人工智能，以及倍受政策扶植的半导体研发、设计、封测等半导体产业链企业。我还选了有较高研究水平的人民大学&智联招聘2022年一季度最新报告作侧面印证。计算机软件行业仍属于活跃行业。不管是招聘数占比还是求职数占比，都位列前五。那供求关系活跃的行业是否平均薪资也排在前头呢？确实。智能招聘数据显示，计算机软件最前沿的人工智能岗的平均工资2022年春节后第四周涨到了24713元/月。职友集统计显示，人工智能算法工程师的平均月薪按教育背景区分：本科2万3，研究生2万6，博士3万1。需求很广的移动研发与软件研发岗，也保持在月薪1.6万-1.7万区间。国内的计算机行业就业现状核实无误，咱们转向大洋彼岸最大人才收纳中心米国。先看看2021年2月高校毕业生分专业的失业率数据，这个数据分的太细太长，咱就截取一部分：在疫情相当严重的2021年初，高校毕业生失业率普遍偏高，计算机相关专业也不例外。但不同专业的就业困难原因不完全相同，比如失业率在5.8%的家庭和消费者科学专业，雇佣率不足原因或与疫情期间公司小众岗位减少有关。而对于在所有毕业生中起薪最香的计算机专业毕业生来说，动辄7W多刀的中位数起薪，让疫情中盈利受损企业吃不消或是失业率提高的实际原因。仔细观察你还会发现，计算机工程专业毕业生失业率只有计算机科学专业失业率的一半不到。而数据显示计算机工程还比计算机科学起薪略高一些。这主要是由于两个专业的培养目的不完全相同。计算机工程（Computer Engineering, CE）通过分析设计和研发计算机软件与硬件两个方向（如计算机芯片、电路板、调制调节器等）。计算机科学（Computer Science, CS）则是系统性研究信息与计算的理论基础及其在计算机系统中如何实现与应用的学科。CS研究领域比CE更广。比如：计算机制图、数据处理、数据库建设、IT、网站设计建设、游戏设计和计算机编程等。CE专业学生则更专于软、硬件技术。综上所述，计算机专业在中、美两国的发展目前都不错。尤其是人工智能专业/方向和计算机工程专业/方向，不仅需求旺盛，起薪也更高。其实这样的趋势不仅出现在中、美。比如我有我一个朋友，11年毕业的计算机硕士，14年去到日本东京一家用人工智能抓取新闻的互联网创业企业，做JAVA相关的编程。目前年薪百万，也已经移民购入东京都市圈的房子。当然，大家也要注意，人工智能行业的技术应用落地尚未到达爆发顶峰。比如H股上市的人工智能四小龙之一商汤，近期股价就出现较大跌幅，与其盈利模式不明了有一定关系。与此同时，无代码技术等程序语言历史上的新事物也在如火如荼的发展着，学到的前沿技术也很难吃一辈子。所以归根结底，大家还是要stay hungry, stay foolish. 不断进修学习，天天向上。下面，介绍优质的学习路径：海外高校的计算机、人工智能在线硕士。例如百年理工强校伊利诺伊理工大学，全美QS第71，BestColleges 最佳计算机科学硕士项目 2020年 - 9名。现在开设计算机科学、人工智能、软件工程等在线硕士项目。点击测一测自己是否满足海外名校计算机硕士申请资格：彼岸教育连接全球优质资源，与多所海外名校合作，让好学者有更适合的学位项目，让奋斗者向目标更进一步。我们目前已为8W+人提供在线硕士咨询服务，为更多中国职场人带来深造机会，热门的计算机科学/软件工程/人工智能等专业火热招生中！彼岸教育所提供的在线硕士项目的教学安排、课程设置、学习资源与美国同期在校生完全一致。可以灵活选择纯线上或线上线下结合的学习形式，成本较传统留学低30%-80%。学生在线完成学业后，院校将为其颁发硕士学位证书，证书的书写样式及含金量与美国线下学员完全一致："
2672160233_10286133824,2022-09-13 21:55:16,梦回海布里,"是你需要时代,并不是时代需要你."
2672160233_10286133824_10285229877,2022-09-14 06:25:39,知乎用户,确实
